PassengerId,Survived,Age,Fare,Pclass_S,Pclass_T,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Others,Cabin_isin_Y,Family_size_M,Family_size_S
295,0,-0.41696700743416093,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
296,0,0.3129815150585836,0.5462139182478811,0,0,1,0,0,0,1,0,0,0,0,1
297,0,-0.4606242157172198,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,0,1
298,0,-2.337884171888752,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,1,0
299,1,0.3129815150585836,0.7511623735491753,0,0,1,0,1,0,1,0,0,1,0,1
300,1,1.8532078232849012,0.8768369528063462,0,0,0,0,0,0,0,1,0,1,1,0
301,1,-0.6081855797139589,-0.9265065089006095,0,1,0,1,0,1,0,0,0,0,0,1
302,1,0.3129815150585836,0.21652064177946365,0,1,1,1,0,0,1,0,0,0,1,0
303,0,-0.8535390902647498,0.8768369528063462,0,1,1,0,1,0,1,0,0,0,0,1
304,1,-0.6081855797139589,-0.58728554805362,1,0,0,1,0,1,0,0,0,1,0,1
305,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
306,1,-2.432183741780159,0.8768369528063462,0,0,1,0,1,0,0,0,0,1,1,0
307,1,-0.6081855797139589,0.8768369528063462,0,0,0,0,0,1,0,0,0,0,0,1
308,1,-1.0281679233969854,0.8768369528063462,0,0,0,0,0,0,0,1,0,1,1,0
309,0,0.10691949196254573,0.27182840713495104,1,0,1,0,0,0,1,0,0,0,1,0
310,1,0.10691949196254573,2.700149029726839,0,0,0,0,0,1,0,0,0,1,0,1
311,1,-0.41696700743416093,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,0,1
312,1,-0.9408535068308675,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,0,0
313,0,-0.24233817430192536,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
314,0,-0.06770934116968982,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
315,0,1.2420069073220767,0.43775170320141327,1,0,1,0,1,0,1,0,0,0,1,0
316,1,-0.24233817430192536,-0.9188224167005539,0,1,0,0,1,1,0,0,0,0,0,1
317,1,-0.41696700743416093,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
318,0,2.2024654895493723,-0.46560846427154773,1,0,1,0,1,0,0,0,1,0,0,1
319,1,0.1942339085286635,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,1,0
320,1,0.9800636576237235,0.8768369528063462,0,0,0,0,0,0,0,1,0,1,1,0
321,0,-0.5915958405663965,-0.9633783524709344,0,1,1,0,1,0,1,0,0,0,0,1
322,0,-0.1550237577358076,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
323,1,0.10691949196254573,-0.58728554805362,1,0,0,1,0,1,0,0,0,0,0,1
324,1,-0.5915958405663965,0.6405468428382004,1,0,0,0,1,0,0,1,0,0,1,0
325,0,0.3129815150585836,0.8768369528063462,0,1,1,0,1,0,1,0,0,0,0,0
326,1,0.6308059913592524,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,0,1
327,0,0.6212014055369794,-1.0380438357008424,0,1,1,0,1,0,1,0,0,0,0,1
328,1,0.6308059913592524,-0.5393521514121976,1,0,0,0,1,0,0,1,0,1,0,1
329,1,0.1942339085286635,0.015569094321192616,0,1,0,0,1,0,0,1,0,0,1,0
330,1,-1.115482339963103,2.777579901224521,0,0,0,0,0,1,0,0,0,1,1,0
331,1,-0.6081855797139589,0.21652064177946365,0,1,0,1,0,1,0,0,0,0,1,0
332,0,1.4602929487373713,0.6036749992678755,0,0,1,0,1,0,1,0,0,1,0,1
333,0,0.805434824491488,0.8768369528063462,0,0,1,0,1,0,1,0,0,1,1,0
334,0,-1.115482339963103,-0.17063371570894822,0,1,1,0,1,0,1,0,0,0,1,0
335,1,0.6212014055369794,0.8768369528063462,0,0,0,0,1,0,0,1,0,0,1,0
336,0,0.3129815150585836,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
337,0,0.019605075396427956,3.413309479326635,0,0,1,0,1,0,1,0,0,1,1,0
338,1,1.0673780741898413,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,0,1
339,1,1.4166357404543124,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
340,0,1.4166357404543124,1.1198808092524246,0,0,1,0,1,0,1,0,0,1,0,1
341,1,-2.337884171888752,0.4193157814162508,1,0,1,0,1,0,0,0,0,1,1,0
342,1,-0.41696700743416093,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,0,0
343,0,-0.06770934116968982,-0.5393521514121976,1,0,1,0,1,0,1,0,0,0,0,1
344,0,-0.32965259086804316,-0.5393521514121976,1,0,1,0,1,0,1,0,0,0,0,1
345,0,0.6308059913592524,-0.5393521514121976,1,0,1,0,1,0,1,0,0,0,0,1
346,1,-0.41696700743416093,-0.5393521514121976,1,0,0,0,1,1,0,0,0,1,0,1
347,1,0.9800636576237235,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,0,1
348,1,0.6212014055369794,-0.31074672127618286,0,1,0,0,1,0,0,1,0,0,1,0
349,1,-2.2505697553226343,-0.32549545870431296,0,1,1,0,1,0,0,0,0,0,1,0
350,0,1.154692490755959,-0.8592153943847665,0,1,1,0,1,0,1,0,0,0,0,1
351,0,-0.5042814240002786,-0.8177345703681509,0,1,1,0,1,0,1,0,0,0,0,1
352,0,0.3129815150585836,1.0830089656820996,0,0,1,0,1,0,1,0,0,1,0,1
353,0,-1.2027967565292208,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,1,0
354,0,-0.32965259086804316,-0.18538245313707813,0,1,1,0,1,0,1,0,0,0,1,0
355,0,0.3129815150585836,-0.9652219446494507,0,1,1,0,0,0,1,0,0,0,0,1
356,0,-0.06770934116968982,-0.7974550564044721,0,1,1,0,1,0,1,0,0,0,0,1
357,1,-0.5915958405663965,2.557882708495097,0,0,0,0,1,1,0,0,0,1,1,0
358,0,0.805434824491488,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,0,1
359,1,-0.6081855797139589,-0.9169788245220374,0,1,0,1,0,1,0,0,0,0,0,1
360,1,-0.6081855797139589,-0.9169788245220374,0,1,0,1,0,1,0,0,0,0,0,1
361,0,0.9800636576237235,0.5594287869834854,0,1,1,0,1,0,1,0,0,0,0,0
362,0,0.019605075396427956,0.5462139182478811,1,0,1,0,0,0,1,0,0,0,1,0
363,0,1.4166357404543124,-0.43211408157226455,0,1,0,0,0,0,0,1,0,0,1,0
364,0,0.5434915747931346,-0.9781270898990643,0,1,1,0,1,0,1,0,0,0,0,1
365,0,0.3129815150585836,-0.35499293356057293,0,1,1,1,0,0,1,0,0,0,1,0
366,0,0.10691949196254573,-0.9633783524709344,0,1,1,0,1,0,1,0,0,0,0,1
367,1,0.6212014055369794,0.8768369528063462,0,0,0,0,0,0,0,1,0,1,1,0
368,1,0.6212014055369794,-0.96491222116346,0,1,0,0,0,0,0,1,0,0,0,1
369,1,-0.6081855797139589,-0.9265065089006095,0,1,0,1,0,1,0,0,0,0,0,1
370,1,-0.41696700743416093,0.8768369528063462,0,0,0,0,0,0,0,0,1,1,0,1
371,1,-0.32965259086804316,2.590455295105122,0,0,1,0,0,0,1,0,0,1,1,0
372,0,-0.9408535068308675,-1.0189958413124125,0,1,1,0,1,0,1,0,0,0,1,0
373,0,-0.8535390902647498,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
374,0,-0.5915958405663965,0.8768369528063462,0,0,1,0,0,0,1,0,0,0,0,1
375,0,-2.2505697553226343,0.0561281222485501,0,1,0,0,1,1,0,0,0,0,0,0
376,1,0.6212014055369794,0.8768369528063462,0,0,0,0,0,0,0,1,0,0,1,0
377,1,-0.5915958405663965,-0.9633783524709344,0,1,0,0,1,1,0,0,0,0,0,1
378,0,-0.1550237577358076,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
379,0,-0.766224673698632,-1.2021235395887884,0,1,1,0,0,0,1,0,0,0,0,1
380,0,-0.8535390902647498,-0.9246629167220932,0,1,1,0,1,0,1,0,0,0,0,1
381,1,1.154692490755959,0.8768369528063462,0,0,0,0,0,1,0,0,0,0,0,1
382,1,-2.4251985884548697,-0.3371690843786778,0,1,0,0,0,1,0,0,0,0,1,0
383,0,0.2815483250947813,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,0,1
384,1,0.5434915747931346,2.3366516470731478,0,0,0,0,1,0,0,1,0,0,1,0
385,0,0.3129815150585836,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
386,0,-0.9408535068308675,0.8768369528063462,1,0,1,0,1,0,1,0,0,0,0,1
387,0,-2.4251985884548697,1.9605588426558331,0,1,1,0,1,0,0,0,0,0,0,0
388,1,0.6308059913592524,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,0,1
389,0,0.3129815150585836,-0.9280403775931351,0,1,1,1,0,0,1,0,0,0,0,1
390,1,-1.0281679233969854,-0.6130958385528474,1,0,0,0,0,1,0,0,0,0,0,1
391,1,0.6308059913592524,0.8768369528063462,0,0,1,0,1,0,1,0,0,1,1,0
392,1,-0.6789102571325143,-0.9231290480295677,0,1,1,0,1,0,1,0,0,0,0,1
393,0,-0.06770934116968982,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,1,0
394,1,-0.5042814240002786,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,1,0
395,1,-0.41696700743416093,-0.2665005089917931,0,1,0,0,1,0,0,1,0,1,1,0
396,0,-0.5915958405663965,-0.9231290480295677,0,1,1,0,1,0,1,0,0,0,0,1
397,0,0.1942339085286635,-0.9188224167005539,0,1,0,0,1,1,0,0,0,0,0,1
398,0,1.5039501570204301,0.4193157814162508,1,0,1,0,1,0,1,0,0,0,0,1
399,0,-0.5042814240002786,-0.7237113692638223,1,0,1,0,1,0,0,0,1,0,0,1
400,1,-0.06770934116968982,-0.5651624419114251,1,0,0,0,1,0,0,1,0,0,0,1
401,1,0.8927492410576057,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,0,1
402,0,-0.24233817430192536,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
403,0,-0.6789102571325143,-0.773488358083761,0,1,0,0,1,1,0,0,0,0,1,0
404,0,-0.06770934116968982,-0.3291826430613455,0,1,1,0,1,0,1,0,0,0,1,0
405,0,-0.766224673698632,-0.8592153943847665,0,1,0,0,1,1,0,0,0,0,0,1
406,0,0.4561771582270168,0.05059734571300141,1,0,1,0,1,0,1,0,0,0,1,0
407,0,1.940522239851019,-0.9265065089006095,0,1,1,0,1,0,1,0,0,0,0,1
408,1,-2.2505697553226343,-0.11532595035346081,1,0,1,0,1,0,0,0,0,0,1,0
409,0,-0.6789102571325143,-0.9246629167220932,0,1,1,0,1,0,1,0,0,0,0,1
410,0,-0.6081855797139589,0.3799882730641422,0,1,0,0,1,1,0,0,0,0,0,0
411,0,0.3129815150585836,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
412,0,0.3129815150585836,-0.9922637547239269,0,1,1,1,0,0,1,0,0,0,0,1
413,1,0.36886274166089905,0.8768369528063462,0,0,0,1,0,1,0,0,0,1,1,0
414,0,0.3129815150585836,0.8768369528063462,1,0,1,0,1,0,1,0,0,0,0,1
415,1,1.3293213238881947,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,0,1
416,0,0.6212014055369794,-0.9043834027584144,0,1,0,0,1,0,0,1,0,0,0,1
417,1,0.4561771582270168,0.898649747830475,1,0,0,0,1,0,0,1,0,0,1,0
418,1,-0.9408535068308675,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,1,0
419,0,0.10691949196254573,-0.5393521514121976,1,0,1,0,1,0,1,0,0,0,0,1
420,0,-1.6393688393598098,0.2828899602060484,0,1,0,0,1,1,0,0,0,0,1,0
421,0,0.3129815150585836,-0.9157546793155026,0,1,1,0,0,0,1,0,0,0,0,1
422,0,-0.6789102571325143,-0.9277380284758583,0,1,1,1,0,0,1,0,0,0,0,1
423,0,0.019605075396427956,-0.9172885480080282,0,1,1,0,1,0,1,0,0,0,0,1
424,0,-0.06770934116968982,-0.43611098941528775,0,1,0,0,1,0,0,1,0,0,1,0
425,0,-0.9408535068308675,-0.00747580791026047,0,1,1,0,1,0,1,0,0,0,1,0
426,0,0.3129815150585836,-0.9633783524709344,0,1,1,0,1,0,1,0,0,0,0,1
427,1,-0.06770934116968982,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
428,1,-0.8535390902647498,0.4193157814162508,1,0,0,0,1,1,0,0,0,0,0,1
429,0,0.3129815150585836,-0.9265065089006095,0,1,1,1,0,0,1,0,0,0,0,1
430,1,0.2815483250947813,-0.9043834027584144,0,1,1,0,1,0,1,0,0,1,0,1
431,1,-0.06770934116968982,0.45987480934360825,0,0,1,0,1,0,1,0,0,1,0,1
432,1,0.6212014055369794,-0.31074672127618286,0,1,0,0,1,0,0,1,0,0,1,0
433,1,1.154692490755959,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
434,0,-1.0281679233969854,-0.9725963133635156,0,1,1,0,1,0,1,0,0,0,0,1
435,0,1.8532078232849012,2.624252026921682,0,0,1,0,1,0,1,0,0,1,1,0
436,1,-1.2901111730953387,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,1,0
437,0,-0.6789102571325143,1.0369191612191935,0,1,0,0,1,1,0,0,0,0,0,0
438,1,-0.41696700743416093,-0.11532595035346081,1,0,0,0,1,0,0,1,0,0,0,0
439,0,0.6212014055369794,0.8768369528063462,0,0,1,0,1,0,1,0,0,1,0,0
440,0,0.1942339085286635,-0.7237113692638223,1,0,1,0,1,0,1,0,0,0,0,1
441,1,1.4166357404543124,0.43775170320141327,1,0,0,0,1,0,0,1,0,0,1,0
442,0,-0.766224673698632,-0.7974550564044721,0,1,1,0,1,0,1,0,0,0,0,1
443,0,-0.32965259086804316,-0.9246629167220932,0,1,1,0,1,0,1,0,0,0,1,0
444,1,-0.06770934116968982,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,0,1
445,1,0.3129815150585836,-0.8997744223121238,0,1,1,0,1,0,1,0,0,0,0,1
446,1,-2.1632553387565165,0.8768369528063462,0,0,1,0,1,0,0,0,0,1,1,0
447,1,-1.3774255896614565,-0.0600181849979734,1,0,0,0,1,1,0,0,0,0,1,0
448,1,0.4561771582270168,0.45987480934360825,0,0,1,0,1,0,1,0,0,0,0,1
449,1,-2.075940922190399,-0.0778420341798686,0,1,0,0,0,1,0,0,0,0,1,0
450,1,2.027836656417137,0.7511623735491753,0,0,1,0,1,0,0,0,1,1,0,1
451,0,0.6308059913592524,0.5483672339123881,1,0,1,0,1,0,1,0,0,0,1,0
452,0,0.3129815150585836,-0.025602006209432145,0,1,1,0,1,0,1,0,0,0,1,0
453,0,0.10691949196254573,0.5483672339123881,0,0,1,0,0,0,1,0,0,1,0,1
454,1,1.7658934067187835,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
455,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
456,1,0.019605075396427956,-0.9157546793155026,0,1,1,0,0,0,1,0,0,0,0,1
457,0,0.6212014055369794,0.45987480934360825,0,0,1,0,1,0,1,0,0,1,0,1
458,1,0.6212014055369794,2.326511890091308,0,0,0,0,1,0,0,1,0,1,1,0
459,1,1.8532078232849012,-0.7237113692638223,1,0,0,0,1,1,0,0,0,0,0,1
460,0,0.3129815150585836,-0.9265065089006095,0,1,1,1,0,0,1,0,0,0,0,1
461,1,1.6785789901526658,0.45987480934360825,0,0,1,0,1,0,1,0,0,1,0,1
462,0,0.4561771582270168,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
463,0,1.5912645735865478,1.3411118706743743,0,0,1,0,1,0,1,0,0,1,0,1
464,0,1.6785789901526658,-0.5393521514121976,1,0,1,0,1,0,1,0,0,0,0,1
465,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
466,0,0.805434824491488,-0.9781270898990643,0,1,1,0,1,0,1,0,0,0,0,1
467,0,0.3129815150585836,0.8768369528063462,1,0,1,0,1,0,1,0,0,0,0,1
468,0,2.3770943226816077,0.45987480934360825,0,0,1,0,1,0,1,0,0,0,0,1
469,0,0.3129815150585836,-0.9283501010791257,0,1,1,1,0,0,1,0,0,0,0,1
470,1,-2.447027192596399,-0.0778420341798686,0,1,0,0,0,1,0,0,0,0,1,0
471,0,0.3129815150585836,-0.9633783524709344,0,1,1,0,1,0,1,0,0,0,0,1
472,0,0.805434824491488,-0.8592153943847665,0,1,1,0,1,0,1,0,0,0,0,1
473,1,0.36886274166089905,0.5483672339123881,1,0,0,0,1,0,0,1,0,0,1,0
474,1,-0.5042814240002786,-0.48096927430294506,1,0,0,0,0,0,0,1,0,1,0,1
475,0,-0.5915958405663965,-0.7725665619945028,0,1,0,0,1,1,0,0,0,0,0,1
476,0,0.3129815150585836,2.3366516470731478,0,0,1,0,1,0,1,0,0,1,0,1
477,0,0.4561771582270168,0.05059734571300141,1,0,1,0,1,0,1,0,0,0,1,0
478,0,0.019605075396427956,-0.9784368133850551,0,1,1,0,1,0,1,0,0,0,1,0
479,0,-0.5915958405663965,-0.9434085619932463,0,1,1,0,1,0,1,0,0,0,0,1
480,1,-2.337884171888752,-0.5918945284999106,0,1,0,0,1,1,0,0,0,0,1,0
481,0,-1.7266832559259275,1.9605588426558331,0,1,1,0,1,0,0,0,0,0,0,0
482,0,0.3129815150585836,0.8768369528063462,1,0,1,0,1,0,1,0,0,0,0,1
483,0,1.8532078232849012,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
484,1,0.6212014055369794,-0.7910024837796653,0,1,0,0,1,0,0,1,0,0,0,1
485,1,-0.32965259086804316,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
486,0,-0.6081855797139589,0.3799882730641422,0,1,0,0,1,1,0,0,0,0,0,0
487,1,0.5434915747931346,0.8768369528063462,0,0,0,0,1,0,0,1,0,1,1,0
488,0,0.6212014055369794,0.6921674238366553,0,0,1,0,0,0,1,0,0,1,0,1
489,0,0.10691949196254573,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
490,1,-1.7266832559259275,-0.32549545870431296,0,1,1,0,1,0,0,0,0,0,1,0
491,0,0.3129815150585836,-0.025602006209432145,0,1,1,0,1,0,1,0,0,0,1,0
492,0,-0.6789102571325143,-0.9633783524709344,0,1,1,0,1,0,1,0,0,0,0,1
493,0,2.28977990611549,0.7511623735491753,0,0,1,0,1,0,1,0,0,1,0,1
494,0,0.6212014055369794,2.152602152707513,0,0,1,0,0,0,1,0,0,0,0,1
495,0,-0.6789102571325143,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
496,0,0.3129815150585836,-0.43181173245498794,0,1,1,0,0,0,1,0,0,0,0,1
497,1,2.2024654895493723,0.8768369528063462,0,0,0,0,0,1,0,0,0,1,1,0
498,0,0.3129815150585836,-0.3844904084168329,0,1,1,0,1,0,1,0,0,0,0,1
499,0,-0.32965259086804316,0.8768369528063462,0,0,0,0,1,0,0,1,0,1,1,0
500,0,-0.41696700743416093,-0.9231290480295677,0,1,1,0,1,0,1,0,0,0,0,1
501,0,-1.0281679233969854,-0.8592153943847665,0,1,1,0,1,0,1,0,0,0,0,1
502,0,-0.6789102571325143,-0.9265065089006095,0,1,0,1,0,1,0,0,0,0,0,1
503,0,-0.6081855797139589,-0.9354147463071999,0,1,0,1,0,1,0,0,0,0,0,1
504,0,0.7181204079253701,-0.7910024837796653,0,1,0,0,1,1,0,0,0,0,0,1
505,1,-1.115482339963103,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,0,1
506,0,-0.9408535068308675,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
507,1,0.36886274166089905,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
508,1,0.3129815150585836,0.45987480934360825,0,0,1,0,1,0,1,0,0,0,0,1
509,0,-0.06770934116968982,0.16305646860249237,0,1,1,0,1,0,1,0,0,0,0,1
510,1,-0.24233817430192536,2.6681885157200815,0,1,1,0,1,0,1,0,0,0,0,1
511,1,0.019605075396427956,-0.9265065089006095,0,1,1,1,0,0,1,0,0,0,0,1
512,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
513,1,0.6308059913592524,0.4405170914691877,0,0,1,0,1,0,1,0,0,1,0,1
514,1,2.2024654895493723,2.8823549319139565,0,0,0,0,0,0,0,1,0,0,1,0
515,0,-0.41696700743416093,-0.9452521541717627,0,1,1,0,1,0,1,0,0,0,0,1
516,0,1.5912645735865478,1.0107991472339755,0,0,1,0,1,0,1,0,0,1,0,1
517,1,0.4561771582270168,-0.7237113692638223,1,0,0,0,1,0,0,1,0,1,0,1
518,0,0.3129815150585836,0.2828899602060484,0,1,1,1,0,0,1,0,0,0,0,1
519,1,0.6308059913592524,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
520,0,0.2815483250947813,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
521,1,0.10691949196254573,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,0,1
522,0,-0.5915958405663965,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
523,0,0.3129815150585836,-0.9652219446494507,0,1,1,0,0,0,1,0,0,0,0,1
524,1,1.3293213238881947,2.777579901224521,0,0,0,0,0,0,0,1,0,1,1,0
525,0,0.3129815150585836,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,0,1
526,0,1.0237208659067825,-0.9265065089006095,0,1,1,1,0,0,1,0,0,0,0,1
527,1,1.8532078232849012,-0.7237113692638223,1,0,0,0,1,1,0,0,0,0,0,1
528,0,0.3129815150585836,0.8768369528063462,0,0,1,0,1,0,1,0,0,1,0,1
529,0,0.8927492410576057,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,0,1
530,0,-0.5042814240002786,-0.6499676821231725,1,0,1,0,1,0,1,0,0,0,1,0
531,1,-2.337884171888752,0.4193157814162508,1,0,0,0,1,1,0,0,0,0,1,0
532,0,0.3129815150585836,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,0,1
533,0,-1.0281679233969854,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,1,0
534,1,0.6212014055369794,0.15076339595614613,0,1,0,0,0,0,0,1,0,0,1,0
535,0,0.10691949196254573,-0.8592153943847665,0,1,0,0,1,1,0,0,0,0,0,1
536,1,-1.9013120890581632,0.43775170320141327,1,0,0,0,1,1,0,0,0,0,1,0
537,0,1.4166357404543124,0.45987480934360825,0,0,1,0,1,0,0,0,1,1,0,1
538,1,0.10691949196254573,0.8768369528063462,0,0,0,0,0,1,0,0,0,0,0,1
539,0,0.3129815150585836,-0.42873662070122276,0,1,1,0,1,0,1,0,0,0,0,1
540,1,-0.5915958405663965,2.152292429221523,0,0,0,0,0,1,0,0,0,1,1,0
541,1,0.6308059913592524,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,1,0
542,0,-1.7266832559259275,0.8083137310831788,0,1,0,0,1,1,0,0,0,0,0,0
543,0,-1.552054422793692,0.8083137310831788,0,1,0,0,1,1,0,0,0,0,0,0
544,1,0.2815483250947813,0.4193157814162508,1,0,1,0,1,0,1,0,0,0,1,0
545,0,1.8532078232849012,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
546,0,0.6212014055369794,0.4193157814162508,0,0,1,0,1,0,1,0,0,0,0,1
547,1,-0.8535390902647498,0.4193157814162508,1,0,0,0,1,0,0,1,0,0,1,0
548,1,0.3129815150585836,-0.475748221253387,1,0,1,0,0,0,1,0,0,0,0,1
549,0,0.36886274166089905,0.015569094321192616,0,1,1,0,1,0,1,0,0,0,1,0
550,1,-1.8139976724920452,1.212060418178237,1,0,1,0,1,0,0,0,0,0,1,0
551,1,-1.0281679233969854,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
552,0,-0.1550237577358076,0.4193157814162508,1,0,1,0,1,0,1,0,0,0,0,1
553,0,0.3129815150585836,-0.92066600887907,0,1,1,1,0,0,1,0,0,0,0,1
554,1,-0.5915958405663965,-0.9652219446494507,0,1,1,0,0,0,1,0,0,0,0,1
555,1,-0.5915958405663965,-0.9246629167220932,0,1,0,0,1,1,0,0,0,0,0,1
556,0,0.6212014055369794,0.45987480934360825,0,0,1,0,1,0,1,0,0,0,0,1
557,1,1.6785789901526658,1.4222299265290892,0,0,0,0,0,0,0,0,1,1,1,0
558,0,0.3129815150585836,0.8768369528063462,0,0,1,0,0,0,1,0,0,0,0,1
559,1,0.8927492410576057,0.8768369528063462,0,0,0,0,1,0,0,1,0,1,1,0
560,1,0.6308059913592524,-0.21487992799333824,0,1,0,0,1,0,0,1,0,0,1,0
561,0,0.3129815150585836,-0.9265065089006095,0,1,1,1,0,0,1,0,0,0,0,1
562,0,0.9800636576237235,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
563,0,-0.06770934116968982,-0.5024803078418727,1,0,1,0,1,0,1,0,0,0,0,1
564,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
565,0,-0.6081855797139589,-0.9043834027584144,0,1,0,0,1,1,0,0,0,0,0,1
566,0,-0.41696700743416093,0.2828899602060484,0,1,1,0,1,0,1,0,0,0,1,0
567,0,-0.8535390902647498,-0.9157546793155026,0,1,1,0,1,0,1,0,0,0,0,1
568,0,0.019605075396427956,0.0561281222485501,0,1,0,0,1,0,0,1,0,0,0,0
569,0,0.3129815150585836,-0.96491222116346,0,1,1,0,0,0,1,0,0,0,0,1
570,1,0.2815483250947813,-0.9188224167005539,0,1,1,0,1,0,1,0,0,0,0,1
571,1,0.6212014055369794,-0.7237113692638223,1,0,1,0,1,0,1,0,0,0,0,1
572,1,2.1151510729832546,2.298245934810297,0,0,0,0,1,0,0,1,0,1,1,0
573,1,0.6308059913592524,0.44789146018325254,0,0,1,0,1,0,1,0,0,1,0,1
574,1,-0.6081855797139589,-0.9265065089006095,0,1,0,1,0,1,0,0,0,0,0,1
575,0,-1.115482339963103,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
576,0,-0.8535390902647498,-0.42873662070122276,0,1,1,0,1,0,1,0,0,0,0,1
577,1,0.4561771582270168,-0.5393521514121976,1,0,0,0,1,1,0,0,0,0,0,1
578,1,0.8927492410576057,2.624252026921682,0,0,0,0,1,0,0,1,0,1,1,0
579,0,0.6212014055369794,-0.43181173245498794,0,1,0,0,0,0,0,1,0,0,1,0
580,1,0.2815483250947813,-0.9136013636509956,0,1,1,0,1,0,1,0,0,0,0,1
581,1,-0.32965259086804316,0.7142905299788503,1,0,0,0,1,1,0,0,0,0,1,0
582,1,0.8927492410576057,0.8768369528063462,0,0,0,0,0,0,0,1,0,1,1,0
583,0,2.2024654895493723,0.4193157814162508,1,0,1,0,1,0,1,0,0,0,0,1
584,0,0.6308059913592524,1.4609453622779303,0,0,1,0,0,0,1,0,0,1,0,1
585,0,0.3129815150585836,-0.8555282100277339,0,1,1,0,0,0,1,0,0,0,0,1
586,1,-0.9408535068308675,0.8768369528063462,0,0,0,0,1,1,0,0,0,1,1,0
587,0,1.5912645735865478,-0.39186477713089785,1,0,1,0,1,0,1,0,0,0,0,1
588,1,0.6212014055369794,0.8768369528063462,0,0,1,0,0,0,1,0,0,1,1,0
589,0,-0.5915958405663965,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
590,0,0.3129815150585836,-0.9043834027584144,0,1,1,0,1,0,1,0,0,0,0,1
